Comp	Super.Site	Value	Privacy	Species.mOTUs	Indiv	Part
638754422:tonguedorsum:ref_mOTU_v2_1402	Oral	0.0075725716655000025	Not Private	ref_mOTU_v2_1402	638754422	tonguedorsum
675950834:tonguedorsum:ref_mOTU_v2_1402	Oral	0.0479892305381	Not Private	ref_mOTU_v2_1402	675950834	tonguedorsum
686765762:tonguedorsum:ref_mOTU_v2_1402	Oral	0.025357527805000002	Not Private	ref_mOTU_v2_1402	686765762	tonguedorsum
763435843:tonguedorsum:ref_mOTU_v2_1402	Oral	0.0039040736723000014	Not Private	ref_mOTU_v2_1402	763435843	tonguedorsum
763536994:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.0361698313862	Private	ref_mOTU_v2_1402	763536994	tonguedorsum
763577454:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.025581992019099997	Private	ref_mOTU_v2_1402	763577454	tonguedorsum
763820215:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.021790274356599998	Private	ref_mOTU_v2_1402	763820215	tonguedorsum
763840445:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.0449174067064	Private	ref_mOTU_v2_1402	763840445	tonguedorsum
763860675:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.024979929708000004	Private	ref_mOTU_v2_1402	763860675	tonguedorsum
763901136:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.07259606819619999	Private	ref_mOTU_v2_1402	763901136	tonguedorsum
763961826:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.0968473674707	Private	ref_mOTU_v2_1402	763961826	tonguedorsum
764083206:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.011422928821299999	Private	ref_mOTU_v2_1402	764083206	tonguedorsum
764143897:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.061951053269700004	Private	ref_mOTU_v2_1402	764143897	tonguedorsum
764224817:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.030898854319200003	Private	ref_mOTU_v2_1402	764224817	tonguedorsum
764325968:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.0016932359051999996	Private	ref_mOTU_v2_1402	764325968	tonguedorsum
764366428:tonguedorsum:ref_mOTU_v2_1402	Oral	0.002527301872600002	Not Private	ref_mOTU_v2_1402	764366428	tonguedorsum
764447348:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.0638900670199	Private	ref_mOTU_v2_1402	764447348	tonguedorsum
764487809:tonguedorsum:ref_mOTU_v2_1402	Oral	0.04174514148	Not Private	ref_mOTU_v2_1402	764487809	tonguedorsum
764508039:tonguedorsum:ref_mOTU_v2_1402	Oral	0.0363806443415	Not Private	ref_mOTU_v2_1402	764508039	tonguedorsum
764649650:tonguedorsum:ref_mOTU_v2_1402	Oral	0.009784140370100003	Not Private	ref_mOTU_v2_1402	764649650	tonguedorsum
764811490:tonguedorsum:ref_mOTU_v2_1402	Oral	0.0639731814199	Not Private	ref_mOTU_v2_1402	764811490	tonguedorsum
765013792:tonguedorsum:ref_mOTU_v2_1402	Oral	0.06958185330100002	Not Private	ref_mOTU_v2_1402	765013792	tonguedorsum
765074482:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.0012878043844000014	Private	ref_mOTU_v2_1402	765074482	tonguedorsum
765094712:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.07896303466070001	Private	ref_mOTU_v2_1402	765094712	tonguedorsum
765337473:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.012102165568899995	Private	ref_mOTU_v2_1402	765337473	tonguedorsum
765701615:tonguedorsum:ref_mOTU_v2_1402	Oral	0.011535985671400004	Not Private	ref_mOTU_v2_1402	765701615	tonguedorsum
809635352:tonguedorsum:ref_mOTU_v2_1402	Oral	0.006253328059199995	Not Private	ref_mOTU_v2_1402	809635352	tonguedorsum
823052294:tonguedorsum:ref_mOTU_v2_1402	Oral	0.0505469311305	Not Private	ref_mOTU_v2_1402	823052294	tonguedorsum
861967750:tonguedorsum:ref_mOTU_v2_1402	Oral	0.03208291041199998	Not Private	ref_mOTU_v2_1402	861967750	tonguedorsum
159268001:buccalmucosa:ref_mOTU_v2_1402	Oral	-0.0063353077549999914	Private	ref_mOTU_v2_1402	159268001	buccalmucosa
763496533:throat:ref_mOTU_v2_1402	Oral	-0.1320171377002	Private	ref_mOTU_v2_1402	763496533	throat
763961826:throat:ref_mOTU_v2_1402	Oral	-0.0983130448793	Private	ref_mOTU_v2_1402	763961826	throat
158337416:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.0424110947391	Private	ref_mOTU_v2_1438	158337416	tonguedorsum
158458797:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.001740055283599995	Private	ref_mOTU_v2_1438	158458797	tonguedorsum
158499257:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.03347272000820001	Private	ref_mOTU_v2_1438	158499257	tonguedorsum
158802708:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.06463839319279999	Private	ref_mOTU_v2_1438	158802708	tonguedorsum
158883629:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.043762215565600004	Private	ref_mOTU_v2_1438	158883629	tonguedorsum
159207311:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.0759358396753	Private	ref_mOTU_v2_1438	159207311	tonguedorsum
159268001:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.034779083026500006	Private	ref_mOTU_v2_1438	159268001	tonguedorsum
159551223:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.0186377052376	Private	ref_mOTU_v2_1438	159551223	tonguedorsum
159571453:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.046257751311	Private	ref_mOTU_v2_1438	159571453	tonguedorsum
159591683:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.008819317886700012	Private	ref_mOTU_v2_1438	159591683	tonguedorsum
159753524:tonguedorsum:ref_mOTU_v2_1438	Oral	0.028764125818999994	Not Private	ref_mOTU_v2_1438	159753524	tonguedorsum
160178356:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.05781357005249999	Private	ref_mOTU_v2_1438	160178356	tonguedorsum
160319967:tonguedorsum:ref_mOTU_v2_1438	Oral	0.028742456891100013	Not Private	ref_mOTU_v2_1438	160319967	tonguedorsum
160380657:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.0797584112266	Private	ref_mOTU_v2_1438	160380657	tonguedorsum
160421117:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.047988635794	Private	ref_mOTU_v2_1438	160421117	tonguedorsum
160502038:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.005865100356800004	Private	ref_mOTU_v2_1438	160502038	tonguedorsum
160582958:tonguedorsum:ref_mOTU_v2_1438	Oral	0.0470090781851	Not Private	ref_mOTU_v2_1438	160582958	tonguedorsum
160603188:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.05415991947110001	Private	ref_mOTU_v2_1438	160603188	tonguedorsum
508703490:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.0383383530445	Private	ref_mOTU_v2_1438	508703490	tonguedorsum
550534656:tonguedorsum:ref_mOTU_v2_1438	Oral	0.023240541780899994	Not Private	ref_mOTU_v2_1438	550534656	tonguedorsum
604812005:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.004118651839200002	Private	ref_mOTU_v2_1438	604812005	tonguedorsum
675950834:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.0668233718572	Private	ref_mOTU_v2_1438	675950834	tonguedorsum
763820215:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.011432434971000008	Private	ref_mOTU_v2_1438	763820215	tonguedorsum
763901136:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.07372274737300001	Private	ref_mOTU_v2_1438	763901136	tonguedorsum
763982056:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.061213213318200003	Private	ref_mOTU_v2_1438	763982056	tonguedorsum
764042746:tonguedorsum:ref_mOTU_v2_1438	Oral	0.03218744965880001	Not Private	ref_mOTU_v2_1438	764042746	tonguedorsum
764285508:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.0789302077431	Private	ref_mOTU_v2_1438	764285508	tonguedorsum
764366428:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.0337677039896	Private	ref_mOTU_v2_1438	764366428	tonguedorsum
764447348:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.092532971332	Private	ref_mOTU_v2_1438	764447348	tonguedorsum
764487809:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.06287088807999999	Private	ref_mOTU_v2_1438	764487809	tonguedorsum
764588959:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.06281548123229999	Private	ref_mOTU_v2_1438	764588959	tonguedorsum
764811490:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.03761072197530001	Private	ref_mOTU_v2_1438	764811490	tonguedorsum
765013792:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.07433252034559999	Private	ref_mOTU_v2_1438	765013792	tonguedorsum
765337473:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.0599897854112	Private	ref_mOTU_v2_1438	765337473	tonguedorsum
823052294:tonguedorsum:ref_mOTU_v2_1438	Oral	-0.014670587799599996	Private	ref_mOTU_v2_1438	823052294	tonguedorsum
159753524:buccalmucosa:ref_mOTU_v2_1438	Oral	-0.01302199746931	Private	ref_mOTU_v2_1438	159753524	buccalmucosa
160178356:buccalmucosa:ref_mOTU_v2_1438	Oral	-0.0085024133575	Private	ref_mOTU_v2_1438	160178356	buccalmucosa
160380657:buccalmucosa:ref_mOTU_v2_1438	Oral	-0.029614852873000003	Private	ref_mOTU_v2_1438	160380657	buccalmucosa
765620695:buccalmucosa:ref_mOTU_v2_1438	Oral	0.024483743716080003	Not Private	ref_mOTU_v2_1438	765620695	buccalmucosa
147406386:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0714994962091	Private	ref_mOTU_v2_1439	147406386	supragingivalplaque
158337416:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.11663845333237001	Private	ref_mOTU_v2_1439	158337416	supragingivalplaque
158479027:supragingivalplaque:ref_mOTU_v2_1439	Oral	0.029055207586209997	Not Private	ref_mOTU_v2_1439	158479027	supragingivalplaque
158944319:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.104287999726726	Private	ref_mOTU_v2_1439	158944319	supragingivalplaque
159207311:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.14049047937582798	Private	ref_mOTU_v2_1439	159207311	supragingivalplaque
159268001:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.14139504815696802	Private	ref_mOTU_v2_1439	159268001	supragingivalplaque
159369152:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0277847186729	Private	ref_mOTU_v2_1439	159369152	supragingivalplaque
159551223:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.11288238334850001	Private	ref_mOTU_v2_1439	159551223	supragingivalplaque
159571453:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.04345837373729999	Private	ref_mOTU_v2_1439	159571453	supragingivalplaque
159591683:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.1029591135535	Private	ref_mOTU_v2_1439	159591683	supragingivalplaque
159814214:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0311877723782	Private	ref_mOTU_v2_1439	159814214	supragingivalplaque
160178356:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.05046510076759998	Private	ref_mOTU_v2_1439	160178356	supragingivalplaque
160319967:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0811607127067	Private	ref_mOTU_v2_1439	160319967	supragingivalplaque
160380657:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.12033169346879999	Private	ref_mOTU_v2_1439	160380657	supragingivalplaque
160421117:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.1195225644247	Private	ref_mOTU_v2_1439	160421117	supragingivalplaque
160502038:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.012202745555400005	Private	ref_mOTU_v2_1439	160502038	supragingivalplaque
160582958:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.06401110595279999	Private	ref_mOTU_v2_1439	160582958	supragingivalplaque
160603188:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.014206087749	Private	ref_mOTU_v2_1439	160603188	supragingivalplaque
338793263:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0966842520332	Private	ref_mOTU_v2_1439	338793263	supragingivalplaque
370425937:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0601153978717	Private	ref_mOTU_v2_1439	370425937	supragingivalplaque
508703490:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.134692399340118	Private	ref_mOTU_v2_1439	508703490	supragingivalplaque
604812005:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.135054055543663	Private	ref_mOTU_v2_1439	604812005	supragingivalplaque
638754422:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.05290055569510001	Private	ref_mOTU_v2_1439	638754422	supragingivalplaque
675950834:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0648570280963	Private	ref_mOTU_v2_1439	675950834	supragingivalplaque
706846339:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.075909076514	Private	ref_mOTU_v2_1439	706846339	supragingivalplaque
737052003:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.08599513399370001	Private	ref_mOTU_v2_1439	737052003	supragingivalplaque
763496533:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.08642248426330001	Private	ref_mOTU_v2_1439	763496533	supragingivalplaque
763577454:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.05255725358050001	Private	ref_mOTU_v2_1439	763577454	supragingivalplaque
763759525:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0753333810318	Private	ref_mOTU_v2_1439	763759525	supragingivalplaque
763840445:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0975637127393	Private	ref_mOTU_v2_1439	763840445	supragingivalplaque
763860675:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0815286780734	Private	ref_mOTU_v2_1439	763860675	supragingivalplaque
763901136:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0539840473516	Private	ref_mOTU_v2_1439	763901136	supragingivalplaque
763982056:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.13335057641394998	Private	ref_mOTU_v2_1439	763982056	supragingivalplaque
764062976:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.09675291912869999	Private	ref_mOTU_v2_1439	764062976	supragingivalplaque
764143897:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.054780768389800005	Private	ref_mOTU_v2_1439	764143897	supragingivalplaque
764285508:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.120796939276612	Private	ref_mOTU_v2_1439	764285508	supragingivalplaque
764366428:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0835890767288	Private	ref_mOTU_v2_1439	764366428	supragingivalplaque
764508039:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.13099124825698202	Private	ref_mOTU_v2_1439	764508039	supragingivalplaque
764811490:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.10940431516284	Private	ref_mOTU_v2_1439	764811490	supragingivalplaque
765013792:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.1016482543447	Private	ref_mOTU_v2_1439	765013792	supragingivalplaque
765074482:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0717126633252	Private	ref_mOTU_v2_1439	765074482	supragingivalplaque
765094712:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0121432560302	Private	ref_mOTU_v2_1439	765094712	supragingivalplaque
765701615:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.06065357263909999	Private	ref_mOTU_v2_1439	765701615	supragingivalplaque
809635352:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0040928525272460005	Private	ref_mOTU_v2_1439	809635352	supragingivalplaque
823052294:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.06058266076950001	Private	ref_mOTU_v2_1439	823052294	supragingivalplaque
861967750:supragingivalplaque:ref_mOTU_v2_1439	Oral	-0.0792360555101	Private	ref_mOTU_v2_1439	861967750	supragingivalplaque
764366428:subgingivalplaque:ref_mOTU_v2_1439	Oral	-0.019594007474100006	Private	ref_mOTU_v2_1439	764366428	subgingivalplaque
764366428:subgingivalplaque:ref_mOTU_v2_1444	Oral	0.007173474461000001	Not Private	ref_mOTU_v2_1444	764366428	subgingivalplaque
147406386:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.023396969409399997	Private	ref_mOTU_v2_1444	147406386	supragingivalplaque
158337416:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.0720470210901	Private	ref_mOTU_v2_1444	158337416	supragingivalplaque
158883629:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.0322297396294	Private	ref_mOTU_v2_1444	158883629	supragingivalplaque
159369152:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.0252178901534	Private	ref_mOTU_v2_1444	159369152	supragingivalplaque
160178356:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.0607968204643	Private	ref_mOTU_v2_1444	160178356	supragingivalplaque
160319967:supragingivalplaque:ref_mOTU_v2_1444	Oral	0.006768383465200006	Not Private	ref_mOTU_v2_1444	160319967	supragingivalplaque
160380657:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.014413267901199997	Private	ref_mOTU_v2_1444	160380657	supragingivalplaque
160421117:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.05484347738449999	Private	ref_mOTU_v2_1444	160421117	supragingivalplaque
160502038:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.040569949820400006	Private	ref_mOTU_v2_1444	160502038	supragingivalplaque
160582958:supragingivalplaque:ref_mOTU_v2_1444	Oral	0.016633128526400004	Not Private	ref_mOTU_v2_1444	160582958	supragingivalplaque
508703490:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.017177285190899998	Private	ref_mOTU_v2_1444	508703490	supragingivalplaque
638754422:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.008580598136399997	Private	ref_mOTU_v2_1444	638754422	supragingivalplaque
764305738:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.048265744076000004	Private	ref_mOTU_v2_1444	764305738	supragingivalplaque
764366428:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.03442607109759999	Private	ref_mOTU_v2_1444	764366428	supragingivalplaque
764588959:supragingivalplaque:ref_mOTU_v2_1444	Oral	0.005345145497700002	Not Private	ref_mOTU_v2_1444	764588959	supragingivalplaque
764811490:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.016989874981600005	Private	ref_mOTU_v2_1444	764811490	supragingivalplaque
765013792:supragingivalplaque:ref_mOTU_v2_1444	Oral	-0.032267035711900004	Private	ref_mOTU_v2_1444	765013792	supragingivalplaque
765094712:supragingivalplaque:ref_mOTU_v2_1444	Oral	0.0160595171273	Not Private	ref_mOTU_v2_1444	765094712	supragingivalplaque
160178356:supragingivalplaque:ref_mOTU_v2_1445	Oral	-0.0545144943268	Private	ref_mOTU_v2_1445	160178356	supragingivalplaque
160319967:supragingivalplaque:ref_mOTU_v2_1445	Oral	-0.032815638745600006	Private	ref_mOTU_v2_1445	160319967	supragingivalplaque
160421117:supragingivalplaque:ref_mOTU_v2_1445	Oral	-0.0284659310501	Private	ref_mOTU_v2_1445	160421117	supragingivalplaque
160603188:supragingivalplaque:ref_mOTU_v2_1445	Oral	-0.008024578581899998	Private	ref_mOTU_v2_1445	160603188	supragingivalplaque
508703490:supragingivalplaque:ref_mOTU_v2_1445	Oral	-0.0393604161344	Private	ref_mOTU_v2_1445	508703490	supragingivalplaque
764811490:supragingivalplaque:ref_mOTU_v2_1445	Oral	-0.032247863434999996	Private	ref_mOTU_v2_1445	764811490	supragingivalplaque
158479027:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.0084312549054	Private	ref_mOTU_v2_1446	158479027	supragingivalplaque
158499257:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.0216355212738	Private	ref_mOTU_v2_1446	158499257	supragingivalplaque
158802708:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.013800270070300005	Private	ref_mOTU_v2_1446	158802708	supragingivalplaque
158883629:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.0768844731016	Private	ref_mOTU_v2_1446	158883629	supragingivalplaque
159207311:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.002202105724299998	Private	ref_mOTU_v2_1446	159207311	supragingivalplaque
160178356:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.02914828025289999	Private	ref_mOTU_v2_1446	160178356	supragingivalplaque
160380657:supragingivalplaque:ref_mOTU_v2_1446	Oral	0.0128445188583	Not Private	ref_mOTU_v2_1446	160380657	supragingivalplaque
160421117:supragingivalplaque:ref_mOTU_v2_1446	Oral	0.004780310907799998	Not Private	ref_mOTU_v2_1446	160421117	supragingivalplaque
160502038:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.03422576516629999	Private	ref_mOTU_v2_1446	160502038	supragingivalplaque
160582958:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.051042451511900004	Private	ref_mOTU_v2_1446	160582958	supragingivalplaque
160603188:supragingivalplaque:ref_mOTU_v2_1446	Oral	0.0270613858032	Not Private	ref_mOTU_v2_1446	160603188	supragingivalplaque
508703490:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.032231073537600005	Private	ref_mOTU_v2_1446	508703490	supragingivalplaque
604812005:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.016647623860000002	Private	ref_mOTU_v2_1446	604812005	supragingivalplaque
675950834:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.03178365474650001	Private	ref_mOTU_v2_1446	675950834	supragingivalplaque
763577454:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.0777608951534	Private	ref_mOTU_v2_1446	763577454	supragingivalplaque
763759525:supragingivalplaque:ref_mOTU_v2_1446	Oral	0.08599492867620001	Not Private	ref_mOTU_v2_1446	763759525	supragingivalplaque
763901136:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.019562905617200005	Private	ref_mOTU_v2_1446	763901136	supragingivalplaque
763982056:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.025298780610900004	Private	ref_mOTU_v2_1446	763982056	supragingivalplaque
764062976:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.002814924354399999	Private	ref_mOTU_v2_1446	764062976	supragingivalplaque
764285508:supragingivalplaque:ref_mOTU_v2_1446	Oral	0.006114672185999995	Not Private	ref_mOTU_v2_1446	764285508	supragingivalplaque
764366428:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.025300177140600004	Private	ref_mOTU_v2_1446	764366428	supragingivalplaque
764487809:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.052053170202900005	Private	ref_mOTU_v2_1446	764487809	supragingivalplaque
764588959:supragingivalplaque:ref_mOTU_v2_1446	Oral	0.0513523061281	Not Private	ref_mOTU_v2_1446	764588959	supragingivalplaque
764649650:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.011227753013800003	Private	ref_mOTU_v2_1446	764649650	supragingivalplaque
764811490:supragingivalplaque:ref_mOTU_v2_1446	Oral	0.008563965817999994	Not Private	ref_mOTU_v2_1446	764811490	supragingivalplaque
765013792:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.008229179093600006	Private	ref_mOTU_v2_1446	765013792	supragingivalplaque
765074482:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.025816695795399996	Private	ref_mOTU_v2_1446	765074482	supragingivalplaque
765094712:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.008166574957499992	Private	ref_mOTU_v2_1446	765094712	supragingivalplaque
765620695:supragingivalplaque:ref_mOTU_v2_1446	Oral	-0.028660936295899997	Private	ref_mOTU_v2_1446	765620695	supragingivalplaque
765701615:supragingivalplaque:ref_mOTU_v2_1446	Oral	0.056466271760199985	Not Private	ref_mOTU_v2_1446	765701615	supragingivalplaque
159268001:supragingivalplaque:ref_mOTU_v2_1451	Oral	-0.016449115771500003	Private	ref_mOTU_v2_1451	159268001	supragingivalplaque
159551223:supragingivalplaque:ref_mOTU_v2_1451	Oral	-0.1139308106043	Private	ref_mOTU_v2_1451	159551223	supragingivalplaque
604812005:supragingivalplaque:ref_mOTU_v2_1451	Oral	0.0701708790338	Not Private	ref_mOTU_v2_1451	604812005	supragingivalplaque
638754422:supragingivalplaque:ref_mOTU_v2_1451	Oral	-0.08063690772999998	Private	ref_mOTU_v2_1451	638754422	supragingivalplaque
706846339:supragingivalplaque:ref_mOTU_v2_1451	Oral	0.03704134096600001	Not Private	ref_mOTU_v2_1451	706846339	supragingivalplaque
