Comp.m	Super.Site.m	Value.m	Privacy.m	Species.mOTUs.m	Indiv.m	Part.m	Ref	Comp.f	Super.Site.f	Value.f	Privacy.f	Species	Indiv.f	Part.f	Species.mOTUs.f	Sign
158883629:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.16209221392079	Private	ref_mOTU_v2_1056	158883629	tonguedorsum	158883629:tonguedorsum:ref_mOTU_v2_1056	158883629:tonguedorsum:435830	Oral	-0.1499529624291	Private	435830	158883629	tonguedorsum	ref_mOTU_v2_1056	Remained
159268001:tonguedorsum:ref_mOTU_v2_1056	Oral	0.026116582139000005	Not Private	ref_mOTU_v2_1056	159268001	tonguedorsum	159268001:tonguedorsum:ref_mOTU_v2_1056	159268001:tonguedorsum:435830	Oral	-0.013802132341999993	Private	435830	159268001	tonguedorsum	ref_mOTU_v2_1056	Changed
159551223:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.0977737632753	Private	ref_mOTU_v2_1056	159551223	tonguedorsum	159551223:tonguedorsum:ref_mOTU_v2_1056	159551223:tonguedorsum:435830	Oral	-0.09518493029030001	Private	435830	159551223	tonguedorsum	ref_mOTU_v2_1056	Remained
160178356:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.0578971199388	Private	ref_mOTU_v2_1056	160178356	tonguedorsum	160178356:tonguedorsum:ref_mOTU_v2_1056	160178356:tonguedorsum:435830	Oral	-0.0661815638628	Private	435830	160178356	tonguedorsum	ref_mOTU_v2_1056	Remained
160502038:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.08458246402209998	Private	ref_mOTU_v2_1056	160502038	tonguedorsum	160502038:tonguedorsum:ref_mOTU_v2_1056	160502038:tonguedorsum:435830	Oral	-0.07966608551599999	Private	435830	160502038	tonguedorsum	ref_mOTU_v2_1056	Remained
160582958:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.14121606777974002	Private	ref_mOTU_v2_1056	160582958	tonguedorsum	160582958:tonguedorsum:ref_mOTU_v2_1056	160582958:tonguedorsum:435830	Oral	-0.15814138692937	Private	435830	160582958	tonguedorsum	ref_mOTU_v2_1056	Remained
160603188:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.0480667951395	Private	ref_mOTU_v2_1056	160603188	tonguedorsum	160603188:tonguedorsum:ref_mOTU_v2_1056	160603188:tonguedorsum:435830	Oral	-0.061021660547299995	Private	435830	160603188	tonguedorsum	ref_mOTU_v2_1056	Remained
508703490:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.12661463298720999	Private	ref_mOTU_v2_1056	508703490	tonguedorsum	508703490:tonguedorsum:ref_mOTU_v2_1056	508703490:tonguedorsum:435830	Oral	-0.16004666417472002	Private	435830	508703490	tonguedorsum	ref_mOTU_v2_1056	Remained
550534656:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.12534853135285	Private	ref_mOTU_v2_1056	550534656	tonguedorsum	550534656:tonguedorsum:ref_mOTU_v2_1056	550534656:tonguedorsum:435830	Oral	-0.12377779983010999	Private	435830	550534656	tonguedorsum	ref_mOTU_v2_1056	Remained
638754422:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.056055826518899995	Private	ref_mOTU_v2_1056	638754422	tonguedorsum	638754422:tonguedorsum:ref_mOTU_v2_1056	638754422:tonguedorsum:435830	Oral	-0.05707818795249999	Private	435830	638754422	tonguedorsum	ref_mOTU_v2_1056	Remained
663835652:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.09001742278949999	Private	ref_mOTU_v2_1056	663835652	tonguedorsum	663835652:tonguedorsum:ref_mOTU_v2_1056	663835652:tonguedorsum:435830	Oral	-0.1024464715173	Private	435830	663835652	tonguedorsum	ref_mOTU_v2_1056	Remained
675950834:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.0492617189788	Private	ref_mOTU_v2_1056	675950834	tonguedorsum	675950834:tonguedorsum:ref_mOTU_v2_1056	675950834:tonguedorsum:435830	Oral	-0.0590084819651	Private	435830	675950834	tonguedorsum	ref_mOTU_v2_1056	Remained
737052003:tonguedorsum:ref_mOTU_v2_1056	Oral	0.024997258308999987	Not Private	ref_mOTU_v2_1056	737052003	tonguedorsum	737052003:tonguedorsum:ref_mOTU_v2_1056	737052003:tonguedorsum:435830	Oral	0.013341909608000024	Not Private	435830	737052003	tonguedorsum	ref_mOTU_v2_1056	Remained
763577454:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.1341905523012	Private	ref_mOTU_v2_1056	763577454	tonguedorsum	763577454:tonguedorsum:ref_mOTU_v2_1056	763577454:tonguedorsum:435830	Oral	-0.1403929721518	Private	435830	763577454	tonguedorsum	ref_mOTU_v2_1056	Remained
763901136:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.0981794193547	Private	ref_mOTU_v2_1056	763901136	tonguedorsum	763901136:tonguedorsum:ref_mOTU_v2_1056	763901136:tonguedorsum:435830	Oral	-0.12084338213630001	Private	435830	763901136	tonguedorsum	ref_mOTU_v2_1056	Remained
764325968:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.024555381596999992	Private	ref_mOTU_v2_1056	764325968	tonguedorsum	764325968:tonguedorsum:ref_mOTU_v2_1056	764325968:tonguedorsum:435830	Oral	-0.0459356130827	Private	435830	764325968	tonguedorsum	ref_mOTU_v2_1056	Remained
764366428:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.06617991283909999	Private	ref_mOTU_v2_1056	764366428	tonguedorsum	764366428:tonguedorsum:ref_mOTU_v2_1056	764366428:tonguedorsum:435830	Oral	-0.0704429589463	Private	435830	764366428	tonguedorsum	ref_mOTU_v2_1056	Remained
764811490:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.06552301368539999	Private	ref_mOTU_v2_1056	764811490	tonguedorsum	764811490:tonguedorsum:ref_mOTU_v2_1056	764811490:tonguedorsum:435830	Oral	-0.07067239190239999	Private	435830	764811490	tonguedorsum	ref_mOTU_v2_1056	Remained
765013792:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.0041001460520000005	Private	ref_mOTU_v2_1056	765013792	tonguedorsum	765013792:tonguedorsum:ref_mOTU_v2_1056	765013792:tonguedorsum:435830	Oral	-0.06289656978159999	Private	435830	765013792	tonguedorsum	ref_mOTU_v2_1056	Remained
765074482:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.012671777696000003	Private	ref_mOTU_v2_1056	765074482	tonguedorsum	765074482:tonguedorsum:ref_mOTU_v2_1056	765074482:tonguedorsum:435830	Oral	0.057650930646099996	Not Private	435830	765074482	tonguedorsum	ref_mOTU_v2_1056	Changed
765094712:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.13972709237790001	Private	ref_mOTU_v2_1056	765094712	tonguedorsum	765094712:tonguedorsum:ref_mOTU_v2_1056	765094712:tonguedorsum:435830	Oral	-0.1690363417879	Private	435830	765094712	tonguedorsum	ref_mOTU_v2_1056	Remained
823052294:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.0400657436763	Private	ref_mOTU_v2_1056	823052294	tonguedorsum	823052294:tonguedorsum:ref_mOTU_v2_1056	823052294:tonguedorsum:435830	Oral	-0.034880372939300006	Private	435830	823052294	tonguedorsum	ref_mOTU_v2_1056	Remained
857980665:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.125148429227	Private	ref_mOTU_v2_1056	857980665	tonguedorsum	857980665:tonguedorsum:ref_mOTU_v2_1056	857980665:tonguedorsum:435830	Oral	-0.14444870747309999	Private	435830	857980665	tonguedorsum	ref_mOTU_v2_1056	Remained
861967750:tonguedorsum:ref_mOTU_v2_1056	Oral	-0.0807040905325	Private	ref_mOTU_v2_1056	861967750	tonguedorsum	861967750:tonguedorsum:ref_mOTU_v2_1056	861967750:tonguedorsum:435830	Oral	-0.08975718963670001	Private	435830	861967750	tonguedorsum	ref_mOTU_v2_1056	Remained
158883629:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.0786972723861	Private	ref_mOTU_v2_1128	158883629	tonguedorsum	158883629:tonguedorsum:ref_mOTU_v2_1128	158883629:tonguedorsum:888832	Oral	-0.1016359074937	Private	888832	158883629	tonguedorsum	ref_mOTU_v2_1128	Remained
159551223:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.040189402137300004	Private	ref_mOTU_v2_1128	159551223	tonguedorsum	159551223:tonguedorsum:ref_mOTU_v2_1128	159551223:tonguedorsum:888832	Oral	-0.057214447121900006	Private	888832	159551223	tonguedorsum	ref_mOTU_v2_1128	Remained
246515023:tonguedorsum:ref_mOTU_v2_1128	Oral	0.021700235712600005	Not Private	ref_mOTU_v2_1128	246515023	tonguedorsum	246515023:tonguedorsum:ref_mOTU_v2_1128	246515023:tonguedorsum:888832	Oral	0.011389685841400002	Not Private	888832	246515023	tonguedorsum	ref_mOTU_v2_1128	Remained
638754422:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.013042054669999997	Private	ref_mOTU_v2_1128	638754422	tonguedorsum	638754422:tonguedorsum:ref_mOTU_v2_1128	638754422:tonguedorsum:888832	Oral	-0.029339826857000012	Private	888832	638754422	tonguedorsum	ref_mOTU_v2_1128	Remained
663835652:tonguedorsum:ref_mOTU_v2_1128	Oral	0.013783615611999991	Not Private	ref_mOTU_v2_1128	663835652	tonguedorsum	663835652:tonguedorsum:ref_mOTU_v2_1128	663835652:tonguedorsum:888832	Oral	-0.011812535413200001	Private	888832	663835652	tonguedorsum	ref_mOTU_v2_1128	Changed
737052003:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.028696304975400003	Private	ref_mOTU_v2_1128	737052003	tonguedorsum	737052003:tonguedorsum:ref_mOTU_v2_1128	737052003:tonguedorsum:888832	Oral	-0.036136853518699996	Private	888832	737052003	tonguedorsum	ref_mOTU_v2_1128	Remained
763536994:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.034293899135699996	Private	ref_mOTU_v2_1128	763536994	tonguedorsum	763536994:tonguedorsum:ref_mOTU_v2_1128	763536994:tonguedorsum:888832	Oral	-0.040320698022100004	Private	888832	763536994	tonguedorsum	ref_mOTU_v2_1128	Remained
763577454:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.078022130203599993	Private	ref_mOTU_v2_1128	763577454	tonguedorsum	763577454:tonguedorsum:ref_mOTU_v2_1128	763577454:tonguedorsum:888832	Oral	-0.082175824525	Private	888832	763577454	tonguedorsum	ref_mOTU_v2_1128	Remained
763982056:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.008454467661200005	Private	ref_mOTU_v2_1128	763982056	tonguedorsum	763982056:tonguedorsum:ref_mOTU_v2_1128	763982056:tonguedorsum:888832	Oral	-0.018290070694300012	Private	888832	763982056	tonguedorsum	ref_mOTU_v2_1128	Remained
764143897:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.0926351922833	Private	ref_mOTU_v2_1128	764143897	tonguedorsum	764143897:tonguedorsum:ref_mOTU_v2_1128	764143897:tonguedorsum:888832	Oral	-0.0879615149697	Private	888832	764143897	tonguedorsum	ref_mOTU_v2_1128	Remained
765013792:tonguedorsum:ref_mOTU_v2_1128	Oral	0.027823462671000013	Not Private	ref_mOTU_v2_1128	765013792	tonguedorsum	765013792:tonguedorsum:ref_mOTU_v2_1128	765013792:tonguedorsum:888832	Oral	-0.11277025257159999	Private	888832	765013792	tonguedorsum	ref_mOTU_v2_1128	Changed
765074482:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.06855084809789999	Private	ref_mOTU_v2_1128	765074482	tonguedorsum	765074482:tonguedorsum:ref_mOTU_v2_1128	765074482:tonguedorsum:888832	Oral	-0.077858865052	Private	888832	765074482	tonguedorsum	ref_mOTU_v2_1128	Remained
765094712:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.06835446099940001	Private	ref_mOTU_v2_1128	765094712	tonguedorsum	765094712:tonguedorsum:ref_mOTU_v2_1128	765094712:tonguedorsum:888832	Oral	-0.060403029044799994	Private	888832	765094712	tonguedorsum	ref_mOTU_v2_1128	Remained
823052294:tonguedorsum:ref_mOTU_v2_1128	Oral	-0.09042661878389999	Private	ref_mOTU_v2_1128	823052294	tonguedorsum	823052294:tonguedorsum:ref_mOTU_v2_1128	823052294:tonguedorsum:888832	Oral	-0.0891806220941	Private	888832	823052294	tonguedorsum	ref_mOTU_v2_1128	Remained
158337416:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.0045663535580000025	Private	ref_mOTU_v2_1151	158337416	tonguedorsum	158337416:tonguedorsum:ref_mOTU_v2_1151	158337416:tonguedorsum:562983	Oral	-0.004530747647000011	Private	562983	158337416	tonguedorsum	ref_mOTU_v2_1151	Remained
158479027:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.004809170330100004	Private	ref_mOTU_v2_1151	158479027	tonguedorsum	158479027:tonguedorsum:ref_mOTU_v2_1151	158479027:tonguedorsum:562983	Oral	-0.0118436359737	Private	562983	158479027	tonguedorsum	ref_mOTU_v2_1151	Remained
158499257:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.049765210162199994	Private	ref_mOTU_v2_1151	158499257	tonguedorsum	158499257:tonguedorsum:ref_mOTU_v2_1151	158499257:tonguedorsum:562983	Oral	-0.0660697311099	Private	562983	158499257	tonguedorsum	ref_mOTU_v2_1151	Remained
158802708:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.0654994611	Private	ref_mOTU_v2_1151	158802708	tonguedorsum	158802708:tonguedorsum:ref_mOTU_v2_1151	158802708:tonguedorsum:562983	Oral	-0.06609170432629999	Private	562983	158802708	tonguedorsum	ref_mOTU_v2_1151	Remained
158944319:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.02504697760030001	Private	ref_mOTU_v2_1151	158944319	tonguedorsum	158944319:tonguedorsum:ref_mOTU_v2_1151	158944319:tonguedorsum:562983	Oral	-0.0457758376018	Private	562983	158944319	tonguedorsum	ref_mOTU_v2_1151	Remained
159207311:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.024039736893499995	Private	ref_mOTU_v2_1151	159207311	tonguedorsum	159207311:tonguedorsum:ref_mOTU_v2_1151	159207311:tonguedorsum:562983	Oral	-0.0722800293253	Private	562983	159207311	tonguedorsum	ref_mOTU_v2_1151	Remained
159268001:tonguedorsum:ref_mOTU_v2_1151	Oral	0.0699139917732	Not Private	ref_mOTU_v2_1151	159268001	tonguedorsum	159268001:tonguedorsum:ref_mOTU_v2_1151	159268001:tonguedorsum:562983	Oral	0.043363076646999996	Not Private	562983	159268001	tonguedorsum	ref_mOTU_v2_1151	Remained
159571453:tonguedorsum:ref_mOTU_v2_1151	Oral	0.10580565702599999	Not Private	ref_mOTU_v2_1151	159571453	tonguedorsum	159571453:tonguedorsum:ref_mOTU_v2_1151	159571453:tonguedorsum:562983	Oral	0.061841776210000005	Not Private	562983	159571453	tonguedorsum	ref_mOTU_v2_1151	Remained
159753524:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.06142100391840001	Private	ref_mOTU_v2_1151	159753524	tonguedorsum	159753524:tonguedorsum:ref_mOTU_v2_1151	159753524:tonguedorsum:562983	Oral	-0.08162594193629999	Private	562983	159753524	tonguedorsum	ref_mOTU_v2_1151	Remained
160158126:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.0671417900037	Private	ref_mOTU_v2_1151	160158126	tonguedorsum	160158126:tonguedorsum:ref_mOTU_v2_1151	160158126:tonguedorsum:562983	Oral	-0.0626559167279	Private	562983	160158126	tonguedorsum	ref_mOTU_v2_1151	Remained
160178356:tonguedorsum:ref_mOTU_v2_1151	Oral	0.041923626388200005	Not Private	ref_mOTU_v2_1151	160178356	tonguedorsum	160178356:tonguedorsum:ref_mOTU_v2_1151	160178356:tonguedorsum:562983	Oral	0.024280662435799995	Not Private	562983	160178356	tonguedorsum	ref_mOTU_v2_1151	Remained
160319967:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.0446844352044	Private	ref_mOTU_v2_1151	160319967	tonguedorsum	160319967:tonguedorsum:ref_mOTU_v2_1151	160319967:tonguedorsum:562983	Oral	-0.052858819056800004	Private	562983	160319967	tonguedorsum	ref_mOTU_v2_1151	Remained
160380657:tonguedorsum:ref_mOTU_v2_1151	Oral	0.08059614523369998	Not Private	ref_mOTU_v2_1151	160380657	tonguedorsum	160380657:tonguedorsum:ref_mOTU_v2_1151	160380657:tonguedorsum:562983	Oral	0.0796597376763	Not Private	562983	160380657	tonguedorsum	ref_mOTU_v2_1151	Remained
160421117:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.028398217876699994	Private	ref_mOTU_v2_1151	160421117	tonguedorsum	160421117:tonguedorsum:ref_mOTU_v2_1151	160421117:tonguedorsum:562983	Oral	-0.0283049034788	Private	562983	160421117	tonguedorsum	ref_mOTU_v2_1151	Remained
160502038:tonguedorsum:ref_mOTU_v2_1151	Oral	0.046531572662000004	Not Private	ref_mOTU_v2_1151	160502038	tonguedorsum	160502038:tonguedorsum:ref_mOTU_v2_1151	160502038:tonguedorsum:562983	Oral	-0.0207321241034	Private	562983	160502038	tonguedorsum	ref_mOTU_v2_1151	Changed
338793263:tonguedorsum:ref_mOTU_v2_1151	Oral	0.0030377857174000017	Not Private	ref_mOTU_v2_1151	338793263	tonguedorsum	338793263:tonguedorsum:ref_mOTU_v2_1151	338793263:tonguedorsum:562983	Oral	-0.03880649212980001	Private	562983	338793263	tonguedorsum	ref_mOTU_v2_1151	Changed
604812005:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.031756011088	Private	ref_mOTU_v2_1151	604812005	tonguedorsum	604812005:tonguedorsum:ref_mOTU_v2_1151	604812005:tonguedorsum:562983	Oral	-0.042501136837200006	Private	562983	604812005	tonguedorsum	ref_mOTU_v2_1151	Remained
675950834:tonguedorsum:ref_mOTU_v2_1151	Oral	5.741592069000018e-4	Not Private	ref_mOTU_v2_1151	675950834	tonguedorsum	675950834:tonguedorsum:ref_mOTU_v2_1151	675950834:tonguedorsum:562983	Oral	-0.062378276768	Private	562983	675950834	tonguedorsum	ref_mOTU_v2_1151	Changed
686765762:tonguedorsum:ref_mOTU_v2_1151	Oral	0.0664325319759	Not Private	ref_mOTU_v2_1151	686765762	tonguedorsum	686765762:tonguedorsum:ref_mOTU_v2_1151	686765762:tonguedorsum:562983	Oral	0.029904290488900004	Not Private	562983	686765762	tonguedorsum	ref_mOTU_v2_1151	Remained
763435843:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.03655196445759999	Private	ref_mOTU_v2_1151	763435843	tonguedorsum	763435843:tonguedorsum:ref_mOTU_v2_1151	763435843:tonguedorsum:562983	Oral	-0.023242036498500006	Private	562983	763435843	tonguedorsum	ref_mOTU_v2_1151	Remained
763820215:tonguedorsum:ref_mOTU_v2_1151	Oral	0.021993260055199998	Not Private	ref_mOTU_v2_1151	763820215	tonguedorsum	763820215:tonguedorsum:ref_mOTU_v2_1151	763820215:tonguedorsum:562983	Oral	0.013647338594700006	Not Private	562983	763820215	tonguedorsum	ref_mOTU_v2_1151	Remained
763840445:tonguedorsum:ref_mOTU_v2_1151	Oral	0.049549626168700005	Not Private	ref_mOTU_v2_1151	763840445	tonguedorsum	763840445:tonguedorsum:ref_mOTU_v2_1151	763840445:tonguedorsum:562983	Oral	0.042627534438299995	Not Private	562983	763840445	tonguedorsum	ref_mOTU_v2_1151	Remained
763901136:tonguedorsum:ref_mOTU_v2_1151	Oral	0.0333415906694	Not Private	ref_mOTU_v2_1151	763901136	tonguedorsum	763901136:tonguedorsum:ref_mOTU_v2_1151	763901136:tonguedorsum:562983	Oral	0.0089702019498	Not Private	562983	763901136	tonguedorsum	ref_mOTU_v2_1151	Remained
763961826:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.0895084749559	Private	ref_mOTU_v2_1151	763961826	tonguedorsum	763961826:tonguedorsum:ref_mOTU_v2_1151	763961826:tonguedorsum:562983	Oral	-0.0736476338093	Private	562983	763961826	tonguedorsum	ref_mOTU_v2_1151	Remained
764083206:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.014374504710100003	Private	ref_mOTU_v2_1151	764083206	tonguedorsum	764083206:tonguedorsum:ref_mOTU_v2_1151	764083206:tonguedorsum:562983	Oral	-0.02596646044539999	Private	562983	764083206	tonguedorsum	ref_mOTU_v2_1151	Remained
764224817:tonguedorsum:ref_mOTU_v2_1151	Oral	0.008683673991099997	Not Private	ref_mOTU_v2_1151	764224817	tonguedorsum	764224817:tonguedorsum:ref_mOTU_v2_1151	764224817:tonguedorsum:562983	Oral	0.0108818368178	Not Private	562983	764224817	tonguedorsum	ref_mOTU_v2_1151	Remained
764285508:tonguedorsum:ref_mOTU_v2_1151	Oral	0.01207326335709999	Not Private	ref_mOTU_v2_1151	764285508	tonguedorsum	764285508:tonguedorsum:ref_mOTU_v2_1151	764285508:tonguedorsum:562983	Oral	0.012159243761	Not Private	562983	764285508	tonguedorsum	ref_mOTU_v2_1151	Remained
764487809:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.082808077021	Private	ref_mOTU_v2_1151	764487809	tonguedorsum	764487809:tonguedorsum:ref_mOTU_v2_1151	764487809:tonguedorsum:562983	Oral	-0.1011941170089	Private	562983	764487809	tonguedorsum	ref_mOTU_v2_1151	Remained
764508039:tonguedorsum:ref_mOTU_v2_1151	Oral	0.0358492570708	Not Private	ref_mOTU_v2_1151	764508039	tonguedorsum	764508039:tonguedorsum:ref_mOTU_v2_1151	764508039:tonguedorsum:562983	Oral	0.040265705051300005	Not Private	562983	764508039	tonguedorsum	ref_mOTU_v2_1151	Remained
765013792:tonguedorsum:ref_mOTU_v2_1151	Oral	-0.0270442875073	Private	ref_mOTU_v2_1151	765013792	tonguedorsum	765013792:tonguedorsum:ref_mOTU_v2_1151	765013792:tonguedorsum:562983	Oral	-0.0228805175406	Private	562983	765013792	tonguedorsum	ref_mOTU_v2_1151	Remained
765337473:tonguedorsum:ref_mOTU_v2_1151	Oral	0.029997111259300005	Not Private	ref_mOTU_v2_1151	765337473	tonguedorsum	765337473:tonguedorsum:ref_mOTU_v2_1151	765337473:tonguedorsum:562983	Oral	0.0366008787578	Not Private	562983	765337473	tonguedorsum	ref_mOTU_v2_1151	Remained
765701615:tonguedorsum:ref_mOTU_v2_1151	Oral	0.018122093973300002	Not Private	ref_mOTU_v2_1151	765701615	tonguedorsum	765701615:tonguedorsum:ref_mOTU_v2_1151	765701615:tonguedorsum:562983	Oral	0.019432320398300007	Not Private	562983	765701615	tonguedorsum	ref_mOTU_v2_1151	Remained
809635352:tonguedorsum:ref_mOTU_v2_1151	Oral	0.018117448469100003	Not Private	ref_mOTU_v2_1151	809635352	tonguedorsum	809635352:tonguedorsum:ref_mOTU_v2_1151	809635352:tonguedorsum:562983	Oral	0.011141134712799997	Not Private	562983	809635352	tonguedorsum	ref_mOTU_v2_1151	Remained
158337416:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.0821533217382	Private	ref_mOTU_v2_1402	158337416	tonguedorsum	158337416:tonguedorsum:ref_mOTU_v2_1402	158337416:tonguedorsum:546275	Oral	-0.07646516083209999	Private	546275	158337416	tonguedorsum	ref_mOTU_v2_1402	Remained
158479027:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.0139962880521	Private	ref_mOTU_v2_1402	158479027	tonguedorsum	158479027:tonguedorsum:ref_mOTU_v2_1402	158479027:tonguedorsum:546275	Oral	-0.0151495066619	Private	546275	158479027	tonguedorsum	ref_mOTU_v2_1402	Remained
158499257:tonguedorsum:ref_mOTU_v2_1402	Oral	-0.013856248936799993	Private	ref_mOTU_v2_1402	158499257	tonguedorsum	158499257:tonguedorsum:ref_mOTU_v2_1402	158499257:tonguedorsum:546275	Oral	-0.058870686585099995	Private	546275	158499257	tonguedorsum	ref_mOTU_v2_1402	Remained
158883629:tonguedorsum:ref_mOTU_v2_1402	Oral	0.0030298052175000006	Not Private	ref_mOTU_v2_1402	158883629	tonguedorsum	158883629:tonguedorsum:ref_mOTU_v2_1402	158883629:tonguedorsum:546275	Oral	-0.05625234429150001	Private	546275	158883629	tonguedorsum	ref_mOTU_v2_1402	Changed
158944319:tonguedorsum:ref_mOTU_v2_1402	Oral	0.0229442836876	Not Private	ref_mOTU_v2_1402	158944319	tonguedorsum	158944319:tonguedorsum:ref_mOTU_v2_1402	158944319:tonguedorsum:546275	Oral	0.003508313121600007	Not Private	546275	158944319	tonguedorsum	ref_mOTU_v2_1402	Remained
