Comp	Super.Site	Value	Privacy	Species	Indiv	Part
159268001:supragingivalplaque:1321772	Oral	-0.11993556414344002	Private	1321772	159268001	supragingivalplaque
160421117:supragingivalplaque:1321772	Oral	0.015874012085	Not Private	1321772	160421117	supragingivalplaque
160582958:supragingivalplaque:1321772	Oral	-0.0787976005456	Private	1321772	160582958	supragingivalplaque
370425937:supragingivalplaque:1321772	Oral	-0.0795240321016	Private	1321772	370425937	supragingivalplaque
158479027:supragingivalplaque:1321774	Oral	-0.08437023195650001	Private	1321774	158479027	supragingivalplaque
160158126:supragingivalplaque:1321774	Oral	-0.008914123457399989	Private	1321774	160158126	supragingivalplaque
158883629:tonguedorsum:1321775	Oral	-0.025595385682300003	Private	1321775	158883629	tonguedorsum
159551223:tonguedorsum:1321775	Oral	-0.0021802057484999957	Private	1321775	159551223	tonguedorsum
160178356:tonguedorsum:1321775	Oral	-0.018497705262900004	Private	1321775	160178356	tonguedorsum
160502038:tonguedorsum:1321775	Oral	0.020941966223200006	Not Private	1321775	160502038	tonguedorsum
638754422:tonguedorsum:1321775	Oral	-0.004784375464300002	Private	1321775	638754422	tonguedorsum
764305738:tonguedorsum:1321775	Oral	0.0028612824575999993	Not Private	1321775	764305738	tonguedorsum
765074482:tonguedorsum:1321775	Oral	-0.022026119661700004	Private	1321775	765074482	tonguedorsum
158337416:tonguedorsum:1321779	Oral	0.028249164592499994	Not Private	1321779	158337416	tonguedorsum
158479027:tonguedorsum:1321779	Oral	-0.018087604721000003	Private	1321779	158479027	tonguedorsum
158883629:tonguedorsum:1321779	Oral	0.041969395503199995	Not Private	1321779	158883629	tonguedorsum
159268001:tonguedorsum:1321779	Oral	-0.1006962869821	Private	1321779	159268001	tonguedorsum
159814214:tonguedorsum:1321779	Oral	-0.08637260724429999	Private	1321779	159814214	tonguedorsum
160158126:tonguedorsum:1321779	Oral	-0.10096751367669998	Private	1321779	160158126	tonguedorsum
160380657:tonguedorsum:1321779	Oral	0.03779247623	Not Private	1321779	160380657	tonguedorsum
638754422:tonguedorsum:1321779	Oral	0.039641359093600004	Not Private	1321779	638754422	tonguedorsum
675950834:tonguedorsum:1321779	Oral	-0.09321205426149999	Private	1321779	675950834	tonguedorsum
764083206:tonguedorsum:1321779	Oral	-0.01405023715619999	Private	1321779	764083206	tonguedorsum
764224817:tonguedorsum:1321779	Oral	-0.0709868050236	Private	1321779	764224817	tonguedorsum
765013792:tonguedorsum:1321779	Oral	0.06636991893479999	Not Private	1321779	765013792	tonguedorsum
765701615:tonguedorsum:1321779	Oral	-0.022307055977199994	Private	1321779	765701615	tonguedorsum
861967750:tonguedorsum:1321779	Oral	-0.023716114553400003	Private	1321779	861967750	tonguedorsum
158479027:supragingivalplaque:2047	Oral	-0.0723278166864	Private	2047	158479027	supragingivalplaque
158883629:supragingivalplaque:2047	Oral	-0.09830033109250999	Private	2047	158883629	supragingivalplaque
159207311:supragingivalplaque:2047	Oral	-0.0494282329913	Private	2047	159207311	supragingivalplaque
159268001:supragingivalplaque:2047	Oral	-0.0310193564652	Private	2047	159268001	supragingivalplaque
160178356:supragingivalplaque:2047	Oral	-0.0328775829143	Private	2047	160178356	supragingivalplaque
160319967:supragingivalplaque:2047	Oral	-0.0018399044822000055	Private	2047	160319967	supragingivalplaque
160380657:supragingivalplaque:2047	Oral	-0.0399099951668	Private	2047	160380657	supragingivalplaque
160421117:supragingivalplaque:2047	Oral	-0.0637627641666	Private	2047	160421117	supragingivalplaque
160502038:supragingivalplaque:2047	Oral	-0.009893453781700007	Private	2047	160502038	supragingivalplaque
160582958:supragingivalplaque:2047	Oral	0.015918934725	Not Private	2047	160582958	supragingivalplaque
160603188:supragingivalplaque:2047	Oral	0.061373211090999996	Not Private	2047	160603188	supragingivalplaque
604812005:supragingivalplaque:2047	Oral	-0.030435705392300005	Private	2047	604812005	supragingivalplaque
763496533:supragingivalplaque:2047	Oral	-0.058044386419999996	Private	2047	763496533	supragingivalplaque
763577454:supragingivalplaque:2047	Oral	-0.030265057607800003	Private	2047	763577454	supragingivalplaque
763759525:supragingivalplaque:2047	Oral	0.0066293880453	Not Private	2047	763759525	supragingivalplaque
764062976:supragingivalplaque:2047	Oral	0.007908975373900007	Not Private	2047	764062976	supragingivalplaque
764083206:supragingivalplaque:2047	Oral	-0.0794949850793	Private	2047	764083206	supragingivalplaque
764588959:supragingivalplaque:2047	Oral	0.024755612735699997	Not Private	2047	764588959	supragingivalplaque
764649650:supragingivalplaque:2047	Oral	-0.014683556965900006	Private	2047	764649650	supragingivalplaque
764811490:supragingivalplaque:2047	Oral	-0.048741885485799996	Private	2047	764811490	supragingivalplaque
765337473:supragingivalplaque:2047	Oral	0.03543813417410001	Not Private	2047	765337473	supragingivalplaque
823052294:supragingivalplaque:2047	Oral	-0.038003299091599996	Private	2047	823052294	supragingivalplaque
158337416:tonguedorsum:360104	Oral	-0.048800689396800004	Private	360104	158337416	tonguedorsum
158479027:tonguedorsum:360104	Oral	-0.044390900398000005	Private	360104	158479027	tonguedorsum
158499257:tonguedorsum:360104	Oral	-0.0366510203104	Private	360104	158499257	tonguedorsum
158883629:tonguedorsum:360104	Oral	0.009161770052500004	Not Private	360104	158883629	tonguedorsum
158944319:tonguedorsum:360104	Oral	0.017138110678900004	Not Private	360104	158944319	tonguedorsum
159207311:tonguedorsum:360104	Oral	-0.00874171452389999	Private	360104	159207311	tonguedorsum
159611913:tonguedorsum:360104	Oral	-0.034660019153700004	Private	360104	159611913	tonguedorsum
160582958:tonguedorsum:360104	Oral	-0.027419934485199998	Private	360104	160582958	tonguedorsum
160603188:tonguedorsum:360104	Oral	-0.009058059017399991	Private	360104	160603188	tonguedorsum
246515023:tonguedorsum:360104	Oral	-0.01318507025530001	Private	360104	246515023	tonguedorsum
508703490:tonguedorsum:360104	Oral	-0.033469617886500005	Private	360104	508703490	tonguedorsum
550534656:tonguedorsum:360104	Oral	-0.0614610918379	Private	360104	550534656	tonguedorsum
638754422:tonguedorsum:360104	Oral	-0.011134121482900008	Private	360104	638754422	tonguedorsum
663835652:tonguedorsum:360104	Oral	-0.03836291931350001	Private	360104	663835652	tonguedorsum
675950834:tonguedorsum:360104	Oral	0.021020083945800003	Not Private	360104	675950834	tonguedorsum
737052003:tonguedorsum:360104	Oral	0.050579233233700005	Not Private	360104	737052003	tonguedorsum
763536994:tonguedorsum:360104	Oral	-0.06321692948720001	Private	360104	763536994	tonguedorsum
763577454:tonguedorsum:360104	Oral	-0.04572270493890001	Private	360104	763577454	tonguedorsum
763901136:tonguedorsum:360104	Oral	-0.0582661429242	Private	360104	763901136	tonguedorsum
764143897:tonguedorsum:360104	Oral	-0.02389088255	Private	360104	764143897	tonguedorsum
764325968:tonguedorsum:360104	Oral	0.009918840067900003	Not Private	360104	764325968	tonguedorsum
764508039:tonguedorsum:360104	Oral	0.029180938273399987	Not Private	360104	764508039	tonguedorsum
764588959:tonguedorsum:360104	Oral	-0.0327141530326	Private	360104	764588959	tonguedorsum
764811490:tonguedorsum:360104	Oral	-8.685930872999875e-4	Private	360104	764811490	tonguedorsum
765013792:tonguedorsum:360104	Oral	0.0264437829867	Not Private	360104	765013792	tonguedorsum
765074482:tonguedorsum:360104	Oral	-0.017703056741899995	Private	360104	765074482	tonguedorsum
765094712:tonguedorsum:360104	Oral	-0.06155215294590001	Private	360104	765094712	tonguedorsum
823052294:tonguedorsum:360104	Oral	-0.009801061483599993	Private	360104	823052294	tonguedorsum
861967750:tonguedorsum:360104	Oral	-0.0431349969196	Private	360104	861967750	tonguedorsum
158337416:supragingivalplaque:388919	Oral	-0.016585123292200007	Private	388919	158337416	supragingivalplaque
158479027:supragingivalplaque:393480	Oral	-0.04373381977120001	Private	393480	158479027	supragingivalplaque
158499257:supragingivalplaque:393480	Oral	-0.0459897944106	Private	393480	158499257	supragingivalplaque
159268001:supragingivalplaque:393480	Oral	0.006020570457700006	Not Private	393480	159268001	supragingivalplaque
159369152:supragingivalplaque:393480	Oral	-0.003672636597300001	Private	393480	159369152	supragingivalplaque
159591683:supragingivalplaque:393480	Oral	-0.03200409287	Private	393480	159591683	supragingivalplaque
159814214:supragingivalplaque:393480	Oral	-0.03350099148349999	Private	393480	159814214	supragingivalplaque
160319967:supragingivalplaque:393480	Oral	0.002559311924499999	Not Private	393480	160319967	supragingivalplaque
160421117:supragingivalplaque:393480	Oral	0.0381174649919	Not Private	393480	160421117	supragingivalplaque
370425937:supragingivalplaque:393480	Oral	0.012371005310000002	Not Private	393480	370425937	supragingivalplaque
604812005:supragingivalplaque:393480	Oral	-0.016782724144099995	Private	393480	604812005	supragingivalplaque
675950834:supragingivalplaque:393480	Oral	-0.018138299384399995	Private	393480	675950834	supragingivalplaque
764143897:supragingivalplaque:393480	Oral	-0.08083725895329999	Private	393480	764143897	supragingivalplaque
764285508:supragingivalplaque:393480	Oral	0.011769290455100001	Not Private	393480	764285508	supragingivalplaque
764508039:supragingivalplaque:393480	Oral	0.047434078277	Not Private	393480	764508039	supragingivalplaque
765013792:supragingivalplaque:393480	Oral	0.019321943673299993	Not Private	393480	765013792	supragingivalplaque
809635352:supragingivalplaque:393480	Oral	0.011164394350099999	Not Private	393480	809635352	supragingivalplaque
861967750:supragingivalplaque:393480	Oral	0.010830232001900003	Not Private	393480	861967750	supragingivalplaque
158458797:tonguedorsum:435830	Oral	-0.013566929719000004	Private	435830	158458797	tonguedorsum
158883629:tonguedorsum:435830	Oral	-0.1499529624291	Private	435830	158883629	tonguedorsum
159268001:tonguedorsum:435830	Oral	-0.013802132341999993	Private	435830	159268001	tonguedorsum
159551223:tonguedorsum:435830	Oral	-0.09518493029030001	Private	435830	159551223	tonguedorsum
160178356:tonguedorsum:435830	Oral	-0.0661815638628	Private	435830	160178356	tonguedorsum
160502038:tonguedorsum:435830	Oral	-0.07966608551599999	Private	435830	160502038	tonguedorsum
160582958:tonguedorsum:435830	Oral	-0.15814138692937	Private	435830	160582958	tonguedorsum
160603188:tonguedorsum:435830	Oral	-0.061021660547299995	Private	435830	160603188	tonguedorsum
508703490:tonguedorsum:435830	Oral	-0.16004666417472002	Private	435830	508703490	tonguedorsum
550534656:tonguedorsum:435830	Oral	-0.12377779983010999	Private	435830	550534656	tonguedorsum
638754422:tonguedorsum:435830	Oral	-0.05707818795249999	Private	435830	638754422	tonguedorsum
663835652:tonguedorsum:435830	Oral	-0.1024464715173	Private	435830	663835652	tonguedorsum
675950834:tonguedorsum:435830	Oral	-0.0590084819651	Private	435830	675950834	tonguedorsum
737052003:tonguedorsum:435830	Oral	0.013341909608000024	Not Private	435830	737052003	tonguedorsum
763577454:tonguedorsum:435830	Oral	-0.1403929721518	Private	435830	763577454	tonguedorsum
763901136:tonguedorsum:435830	Oral	-0.12084338213630001	Private	435830	763901136	tonguedorsum
764143897:tonguedorsum:435830	Oral	-0.165346344322926	Private	435830	764143897	tonguedorsum
764325968:tonguedorsum:435830	Oral	-0.0459356130827	Private	435830	764325968	tonguedorsum
764366428:tonguedorsum:435830	Oral	-0.0704429589463	Private	435830	764366428	tonguedorsum
764811490:tonguedorsum:435830	Oral	-0.07067239190239999	Private	435830	764811490	tonguedorsum
765013792:tonguedorsum:435830	Oral	-0.06289656978159999	Private	435830	765013792	tonguedorsum
765074482:tonguedorsum:435830	Oral	0.057650930646099996	Not Private	435830	765074482	tonguedorsum
765094712:tonguedorsum:435830	Oral	-0.1690363417879	Private	435830	765094712	tonguedorsum
823052294:tonguedorsum:435830	Oral	-0.034880372939300006	Private	435830	823052294	tonguedorsum
857980665:tonguedorsum:435830	Oral	-0.14444870747309999	Private	435830	857980665	tonguedorsum
861967750:tonguedorsum:435830	Oral	-0.08975718963670001	Private	435830	861967750	tonguedorsum
158337416:supragingivalplaque:479436	Oral	-0.0740020576636	Private	479436	158337416	supragingivalplaque
158499257:supragingivalplaque:479436	Oral	-0.08414862838950002	Private	479436	158499257	supragingivalplaque
158944319:supragingivalplaque:479436	Oral	-0.0538439581913	Private	479436	158944319	supragingivalplaque
159207311:supragingivalplaque:479436	Oral	-0.02504750031700001	Private	479436	159207311	supragingivalplaque
159268001:supragingivalplaque:479436	Oral	-0.0210569587564	Private	479436	159268001	supragingivalplaque
159369152:supragingivalplaque:479436	Oral	-0.0665138954036	Private	479436	159369152	supragingivalplaque
159551223:supragingivalplaque:479436	Oral	-0.0577660051491	Private	479436	159551223	supragingivalplaque
159571453:supragingivalplaque:479436	Oral	-0.017669026826799994	Private	479436	159571453	supragingivalplaque
160178356:supragingivalplaque:479436	Oral	0.00492953192029999	Not Private	479436	160178356	supragingivalplaque
160319967:supragingivalplaque:479436	Oral	-0.014940097420400006	Private	479436	160319967	supragingivalplaque
160380657:supragingivalplaque:479436	Oral	-0.007317444537199999	Private	479436	160380657	supragingivalplaque
160502038:supragingivalplaque:479436	Oral	0.009209096015999993	Not Private	479436	160502038	supragingivalplaque
160582958:supragingivalplaque:479436	Oral	0.09568150957240001	Not Private	479436	160582958	supragingivalplaque
246515023:supragingivalplaque:479436	Oral	9.370201882999973e-4	Not Private	479436	246515023	supragingivalplaque
338793263:supragingivalplaque:479436	Oral	-0.057071923605600004	Private	479436	338793263	supragingivalplaque
508703490:supragingivalplaque:479436	Oral	-0.014155651749000006	Private	479436	508703490	supragingivalplaque
604812005:supragingivalplaque:479436	Oral	-0.019753570887100003	Private	479436	604812005	supragingivalplaque
675950834:supragingivalplaque:479436	Oral	-0.06844903286830001	Private	479436	675950834	supragingivalplaque
686765762:supragingivalplaque:479436	Oral	-0.0845896509234	Private	479436	686765762	supragingivalplaque
763496533:supragingivalplaque:479436	Oral	-0.0510306015339	Private	479436	763496533	supragingivalplaque
763901136:supragingivalplaque:479436	Oral	-0.06372280783459999	Private	479436	763901136	supragingivalplaque
763961826:supragingivalplaque:479436	Oral	-0.007902037778799997	Private	479436	763961826	supragingivalplaque
763982056:supragingivalplaque:479436	Oral	-0.022736870658700004	Private	479436	763982056	supragingivalplaque
764062976:supragingivalplaque:479436	Oral	-0.0462437048168	Private	479436	764062976	supragingivalplaque
764143897:supragingivalplaque:479436	Oral	-0.0648897268242	Private	479436	764143897	supragingivalplaque
764285508:supragingivalplaque:479436	Oral	-0.007569659968000006	Private	479436	764285508	supragingivalplaque
764305738:supragingivalplaque:479436	Oral	0.028753431752399985	Not Private	479436	764305738	supragingivalplaque
764366428:supragingivalplaque:479436	Oral	-0.0545295617505	Private	479436	764366428	supragingivalplaque
764508039:supragingivalplaque:479436	Oral	-0.059275631075700004	Private	479436	764508039	supragingivalplaque
764649650:supragingivalplaque:479436	Oral	0.029081340391999985	Not Private	479436	764649650	supragingivalplaque
765013792:supragingivalplaque:479436	Oral	0.03398451039549999	Not Private	479436	765013792	supragingivalplaque
765094712:supragingivalplaque:479436	Oral	-0.0357771681138	Private	479436	765094712	supragingivalplaque
765701615:supragingivalplaque:479436	Oral	-0.02929721852509999	Private	479436	765701615	supragingivalplaque
823052294:supragingivalplaque:479436	Oral	-0.0641142190264	Private	479436	823052294	supragingivalplaque
763496533:buccalmucosa:479436	Oral	-0.044810079277600015	Private	479436	763496533	buccalmucosa
158479027:tonguedorsum:488	Oral	-0.024580155293700005	Private	488	158479027	tonguedorsum
158883629:tonguedorsum:488	Oral	-0.07994446580919999	Private	488	158883629	tonguedorsum
159268001:tonguedorsum:488	Oral	-0.008313515631999998	Private	488	159268001	tonguedorsum
159551223:tonguedorsum:488	Oral	-0.0731561977813	Private	488	159551223	tonguedorsum
159814214:tonguedorsum:488	Oral	-0.0879516135211	Private	488	159814214	tonguedorsum
160178356:tonguedorsum:488	Oral	-0.009078942055000004	Private	488	160178356	tonguedorsum
160319967:tonguedorsum:488	Oral	0.033952030081	Not Private	488	160319967	tonguedorsum
160380657:tonguedorsum:488	Oral	-0.0663704512795	Private	488	160380657	tonguedorsum
160421117:tonguedorsum:488	Oral	-0.09938936590139999	Private	488	160421117	tonguedorsum
604812005:tonguedorsum:488	Oral	-0.0025766861562999954	Private	488	604812005	tonguedorsum
763435843:tonguedorsum:488	Oral	-0.016364568025609996	Private	488	763435843	tonguedorsum
764224817:tonguedorsum:488	Oral	-0.09935570282912999	Private	488	764224817	tonguedorsum
764305738:tonguedorsum:488	Oral	-0.0336613819226	Private	488	764305738	tonguedorsum
764649650:tonguedorsum:488	Oral	0.022145092855000006	Not Private	488	764649650	tonguedorsum
159207311:supragingivalplaque:521097	Oral	-0.15484620847178002	Private	521097	159207311	supragingivalplaque
159268001:supragingivalplaque:521097	Oral	-0.1457590775195	Private	521097	159268001	supragingivalplaque
